,Id2,TOT_POP,TOT_H,TOT_WA,TOT_BA,TOT_IA,TOT_AA,TOT_NA,TOT_OTHER,TOT_TOM,TOT_18+,TOT_H_18+,TOT_WA_18+,TOT_BA_18+,TOT_IA_18+,TOT_AA_18+,TOT_NA_18+,TOT_OTHER_18+,TOT_TOM_18+,TOT_HOUS_UNITS,OCC_HOUS_UNITS,VAC_HOUS_UNITS,Number; SEX AND AGE - Total population - Median age (years),Percent; SEX AND AGE - Male population,Number; SEX AND AGE - Male population - Median age (years),Percent; SEX AND AGE - Female population,Number; SEX AND AGE - Female population - Median age (years),Number; HOUSEHOLDS BY TYPE - Total households - Average household size,Number; HOUSEHOLDS BY TYPE - Total households - Average family size [7],Number; HOUSING OCCUPANCY - Total housing units - Homeowner vacancy rate (percent) [8],Number; HOUSING OCCUPANCY - Total housing units - Rental vacancy rate (percent) [9],Percent; HOUSING TENURE - Occupied housing units - Owner-occupied housing units,Number; HOUSING TENURE - Occupied housing units - Owner-occupied housing units - Average household size of owner-occupied units,Percent; HOUSING TENURE - Occupied housing units - Renter-occupied housing units,Number; HOUSING TENURE - Occupied housing units - Renter-occupied housing units - Average household size of renter-occupied units,In labor force; Estimate; Population 16 years and over,Employed; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,In labor force; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Employed; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Unemployment rate; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race)_x,In labor force; Estimate; Hispanic or Latino origin (of any race),Employed; Estimate; Hispanic or Latino origin (of any race),Unemployment rate; Estimate; Hispanic or Latino origin (of any race),Total; Estimate; Households,Median income (dollars); Estimate; Households,Total; Estimate; One race-- - White,Median income (dollars); Estimate; One race-- - White,Total; Estimate; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Total; Estimate; Two or more races,Median income (dollars); Estimate; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race)_y,Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Less than high school graduate,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - High school graduate (includes equivalency),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Some college or associate's degree,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Bachelor's degree or higher
3791,12109020710,2095,48,2008,5,2,15,8,1,8,1510,31,1449,4,2,12,5,1,6,950,796,154,47.1,48,47.3,52,47.0,2.63,3.03,3.6,13.3,89.7,2.61,10.3,2.8,59.7,56.9,4.6,59.7,56.9,4.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,100,100,0,678,147157,100,147157,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,0,0,0
3792,12109020711,4880,125,4598,22,10,69,1,5,50,4213,93,4011,15,9,54,1,1,29,3238,2416,822,55.7,47,55.1,53,56.2,2.02,2.52,4.4,14.3,78.9,2.0,21.1,2.09,49.6,47.4,4.4,49.3,47.1,4.5,-,-,-,100,100,0,0,0,-,-,-,-,100,100,0,-,-,-,84,29.8,29.8,0,2106,89023,98.5,89082,0,-,0.8,-,0,-,0,-,0.7,-,0,-,0.7,-,0,6,1.6,3
3793,12109020801,7308,518,5938,346,14,318,1,13,160,4946,311,4111,228,10,217,1,12,56,2740,2564,176,36.9,47.9,35.5,52.1,37.9,2.82,3.28,2.2,7.1,76.8,2.96,23.2,2.35,70.1,66.1,5.4,67.6,64.1,4.8,100,100,0,-,-,-,82.5,75.2,8.8,-,-,-,100,100,0,84.7,75.2,11.2,305,88.2,76.1,13.8,2334,88042,90.4,87979,0.8,44545,0,-,4.6,64360,0,-,0.5,-,3.8,93942,4.2,98839,0,2.9,3.1,0
3794,12109020802,3983,251,3486,109,8,71,0,7,51,2842,146,2531,82,8,55,0,6,14,1488,1429,59,40.5,48.3,39.1,51.7,41.4,2.79,3.11,1.8,2,89.6,2.77,10.4,2.95,72.1,67.8,3.7,71.1,67,4,83.2,83.2,0,-,-,-,100,100,0,-,-,-,51.7,51.7,0,100,79.2,0,144,72.9,72.9,0,1455,90170,92.7,86382,4.1,131591,0,-,1.2,-,0,-,0,-,2,90486,3.8,91111,0,14.6,7.4,2.1
3795,12109020803,4153,113,3912,35,9,38,0,1,45,3292,76,3127,27,7,29,0,0,26,1618,1545,73,47.3,51,46.0,49,48.3,2.69,2.94,1.7,8.9,92,2.69,8,2.7,67.4,65.5,2.9,67.2,65.2,3,100,100,0,-,-,-,100,100,0,-,-,-,100,100,0,0,0,-,104,76,76,0,1570,84716,95.8,85202,1.1,-,0,-,1.5,"250,000+",0,-,0,-,1.7,-,1.1,"250,000+",20.3,9.8,4.9,2.1
3796,12109020804,2987,149,2611,87,2,71,3,3,61,2146,78,1933,60,2,50,3,1,19,1062,1018,44,40.0,50.3,39.5,49.7,40.4,2.93,3.24,1.6,3.8,92.6,2.94,7.4,2.87,75,68.7,7.3,75.5,69.8,6.3,100,100,0,-,-,-,53.9,31.5,41.7,-,-,-,100,100,0,-,-,-,41,100,100,0,847,93698,93,87000,3.1,-,0,-,1.9,-,0,-,2,-,0,-,3.2,140515,38.7,4.9,5.8,7.1
3797,12109020805,11942,739,10171,445,28,342,3,23,191,7816,429,6730,304,16,235,3,12,87,3777,3642,135,37.4,49.5,36.7,50.5,37.9,3.28,3.45,2.1,4.5,94.8,3.26,5.2,3.66,70.8,68.7,2.3,71.9,69.5,2.5,55.7,55.7,0,40.7,40.7,0,61.8,61.8,0,-,-,-,100,100,0,81.3,81.3,0,291,62.9,62.9,0,3407,113042,92.5,112097,2.5,132440,0.3,-,3.3,80294,0,-,0,-,1.4,152600,2.5,104615,0,0,2,0
3798,12109020806,4751,310,3887,178,5,252,1,13,105,3287,200,2745,132,2,165,1,7,35,1802,1626,176,37.2,50.2,36.9,49.8,37.4,2.91,3.17,5.4,3.7,93.7,2.88,6.3,3.27,72.7,69.6,1.2,74,70.4,1.3,61.8,61.8,0,-,-,-,67.1,67.1,0,-,-,-,-,-,-,35.1,35.1,0,119,100,88.2,0,1305,114125,93.4,113625,3.3,128147,0,-,2.8,94457,0,-,0,-,0.5,-,2.9,71429,0,4.3,0,0
3799,12109020807,1399,43,1290,31,3,16,2,1,13,1010,25,938,25,2,11,2,1,6,503,467,36,44.5,49.2,45.6,50.8,43.3,3.0,3.15,2.6,0,95.1,3.02,4.9,2.61,61.2,55.8,8.8,60.8,55.4,8.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,0,0,-,-,-,482,113727,97.9,113955,0,-,0,-,0,-,0,-,0,-,2.1,-,0,-,0,0,0,0
3800,12109020901,7774,556,6428,513,28,121,1,20,107,6007,385,5082,349,25,90,1,10,65,3374,2907,467,32.6,51.8,31.7,48.2,33.6,2.47,2.94,4.1,12.8,69,2.41,31,2.61,64.6,60.2,6.5,63.9,60.9,4.3,64.9,48.1,25.9,-,-,-,49.2,49.2,0,-,-,-,47.1,47.1,0,84.8,84.8,0,367,34.6,31.9,7.9,2371,43461,88.4,42329,8.2,49744,0,-,1.4,4926,0,-,0,-,2,75735,3.9,40690,18.2,12,9.6,10
3801,12109020902,25039,1796,20603,1050,51,1029,27,46,437,17237,1126,14479,703,38,682,22,22,165,9620,8551,1069,36.1,49.5,36.2,50.5,36.0,2.92,3.23,4.6,13.1,85,2.91,15,2.94,67.2,62.8,5.4,66.9,62.4,5.3,78.3,73.3,6.4,86.8,86.8,0,57.8,53.5,7.5,-,-,-,69.1,69.1,0,73.6,64.4,12.5,973,71.4,66.5,6.9,7310,83028,89.7,83533,4.6,79000,0.2,-,3,96528,0,-,1.9,60560,0.5,36250,6.3,68867,6.6,5.1,2.9,2.1
3802,12109021002,4155,267,2585,1222,10,12,5,1,53,3210,179,2141,845,8,12,5,0,20,1931,1706,225,36.3,47.4,35.9,52.6,36.8,2.44,2.95,3.3,11,65.5,2.36,34.5,2.58,67.5,61.8,8.4,68.3,62.1,9,63.4,58.1,8.4,-,-,-,100,100,0,-,-,-,100,100,0,100,100,0,226,59.7,49.6,17,1696,35670,67.5,37857,28.5,28450,0,-,1.7,-,0,-,0.5,-,1.9,-,5.5,24792,25.8,9.6,19,9.3
3803,12109021003,4984,229,2960,1667,13,31,2,6,76,3770,139,2419,1139,11,25,2,4,31,2377,2024,353,35.9,46.9,34.7,53.1,37.0,2.46,3.05,5.6,9.3,59.3,2.49,40.7,2.41,62.9,56.1,10.2,66.6,63,4.5,53.3,40.3,24.5,-,-,-,-,-,-,-,-,-,-,-,-,100,100,0,232,95.7,95.7,0,1815,38750,65.8,39326,33.3,37813,0,-,0,-,0,-,0,-,0.9,-,1.5,70515,32.2,6.2,15.7,1.2
3804,12109021004,2820,77,2574,95,12,13,2,0,47,2196,51,2031,69,12,9,2,0,22,1219,1093,126,43.8,50.1,43.2,49.9,44.6,2.58,3.01,2.1,5.3,80.4,2.61,19.6,2.47,71.5,64.1,10.4,70.6,63,10.8,-,-,-,100,100,0,100,100,0,-,-,-,-,-,-,-,-,-,0,-,-,-,1013,66782,94.1,66090,0,-,4.2,-,1.7,-,0,-,0,-,0,-,0,-,17.5,12.4,7.9,0
3805,12109021101,5462,284,3951,1082,38,14,4,6,83,4005,187,2965,767,27,13,2,3,41,2267,1923,344,38.7,52,37.5,48,40.2,2.77,3.18,3.3,9.1,79.9,2.73,20.1,2.97,65.1,55.1,15.4,69.9,59.8,14.5,50.8,42.5,16.3,11.4,0,100,-,-,-,-,-,-,45.7,27.6,39.7,100,100,0,300,62.3,47,24.6,1823,38148,73.1,42708,26.1,10120,0,-,0,-,0,-,0.6,-,0.3,-,4.1,68005,41.6,16.5,6.1,8.5
3806,12109021102,4518,267,3675,456,13,50,4,17,36,3697,202,3069,349,10,39,3,8,17,2083,1841,242,49.6,50.1,48.1,49.9,50.9,2.39,2.74,5.3,13.7,85.2,2.34,14.8,2.71,57.3,55.8,2.1,61.1,59.4,2.2,18.4,18.4,0,0,0,-,-,-,-,-,-,-,58.3,58.3,0,100,100,0,176,79.5,79.5,0,1701,51131,94.6,55049,5.4,21643,0,-,0,-,0,-,0,-,0,-,3.4,31813,51.1,15.5,3,1.7
3807,12109021103,1595,72,1384,89,6,17,1,11,15,1223,47,1090,57,6,12,1,2,8,691,624,67,41.7,50.5,41.0,49.5,43.0,2.55,2.98,2.5,14.3,75.2,2.57,24.8,2.49,73.5,65.2,11.3,74.6,66.2,11.3,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,160,63.1,63.1,0,678,42400,97.3,46944,0,-,2.7,-,0,-,0,-,0,-,0,-,20.1,34559,5.6,9.1,8.2,0
3808,12109021203,6686,371,5955,162,32,68,10,3,85,5375,257,4866,120,24,55,7,2,44,3282,2780,502,47.0,46.7,46.2,53.3,47.8,2.36,2.85,5.7,13.9,74.8,2.41,25.2,2.22,59.2,55.5,6.3,59.9,56.3,6,0,0,-,29.5,29.5,0,100,100,0,-,-,-,55.2,38.5,30.2,-,-,-,517,48,38.3,20.2,2485,53431,95.9,54158,0.9,-,0.6,-,1.5,140398,0,-,1,19583,0,-,7.1,27443,18.5,13.3,19.1,4.3
3809,12109021204,837,34,779,3,4,11,0,0,6,703,23,661,3,4,7,0,0,5,481,343,138,51.2,49.5,50.8,50.5,51.6,2.39,2.66,5.5,23.6,84,2.36,16,2.51,60.6,55.2,8.9,61.5,59,4.2,-,-,-,50,0,100,-,-,-,-,-,-,37.3,37.3,0,100,100,0,134,76.1,50.7,33.3,308,63846,95.8,65066,0,-,0,-,0,-,0,-,4.2,-,0,-,8.4,47500,0,7.8,0,0
3810,12109021205,1167,32,1113,4,1,11,0,1,5,1055,25,1012,3,1,10,0,0,4,1783,601,1182,59.3,50,58.7,50,60.1,1.94,2.42,2.8,57.5,75.9,1.94,24.1,1.94,56,45.8,18.2,54.8,44.2,19.4,-,-,-,-,-,-,-,-,-,-,-,-,73.2,73.2,0,100,100,0,57,80.7,64.9,19.6,715,61120,98,60893,0,-,0,-,0,-,0,-,2,-,0,-,2.9,165625,46.6,0,3.3,7.1
3811,12109021206,6133,277,5583,138,5,66,1,2,61,5154,221,4732,108,4,52,1,2,34,3336,2926,410,52.0,45,49.9,55,53.7,2.09,2.62,4,7.7,76.5,2.01,23.5,2.36,58.6,54.8,6.5,58.3,54.4,6.7,100,100,0,-,-,-,0,0,-,-,-,-,0,0,-,100,100,0,200,63,41.5,34.1,2841,44944,97.6,44542,0.5,-,0,-,0.6,-,0,-,0,-,1.3,61731,2,56500,0,4.4,7,1.9
3812,12109021301,6060,393,5056,341,18,125,20,9,98,4861,281,4137,259,15,102,14,6,47,2703,2426,277,43.1,48.3,41.7,51.7,44.1,2.4,2.9,3.5,9.4,61.7,2.54,38.3,2.17,68.7,59,13,70.4,60.2,13.4,33.3,31.5,5.5,-,-,-,0,0,-,-,-,-,100,100,0,63.2,63.2,0,194,86.1,80.4,6.6,2305,40656,94.5,41312,2.8,11161,0,-,0.8,62625,0,-,0.2,-,1.6,22885,6,16196,35.7,13.3,14.7,5.8
3813,12109021302,5334,227,4856,63,11,72,0,7,98,4364,152,4030,49,7,65,0,4,57,2384,2255,129,46.6,47.5,45.4,52.5,47.6,2.35,2.8,1.4,4.1,83.3,2.33,16.7,2.47,69.9,67.1,4.1,70.4,67.7,3.9,0,0,-,-,-,-,100,100,0,-,-,-,51.3,51.3,0,60.5,39.5,34.8,132,72,72,0,2260,58077,95.8,62045,1,"2,500-",0,-,0.8,-,0,-,2.2,9189,0.3,-,3.1,9865,10.8,11.3,5.2,1.3
3814,12109021403,1931,31,1854,11,3,21,0,2,9,1793,31,1725,8,3,18,0,2,6,2898,1059,1839,63.3,47,64.0,53,62.7,1.82,2.28,2.8,61.8,80.7,1.81,19.3,1.89,36.1,33.2,8.1,36.4,33.5,8.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,-,-,-,1037,44150,100,44150,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,24.1,5.2,7.8
3815,12109021404,3002,71,2866,19,7,16,0,3,20,2581,52,2480,15,7,14,0,0,13,1708,1413,295,53.7,48.5,53.1,51.5,54.2,2.12,2.53,3.1,11.5,77.7,2.06,22.3,2.36,58.3,53.4,8.3,58.5,53.6,8.3,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,37,100,100,0,1416,56354,99.4,55938,0,-,0,-,0,-,0.6,-,0,-,0,-,1.8,115875,0,17.1,5.9,1.5
3816,12109021405,5245,200,4878,33,15,54,2,6,57,4494,151,4217,29,13,42,2,4,36,3749,2463,1286,46.4,48.2,45.1,51.8,47.6,2.13,2.6,3.4,20.7,63.3,2.13,36.7,2.12,57,51.4,9.5,56.6,51.6,8.4,-,-,-,-,-,-,68.1,0,100,-,-,-,0,0,-,100,100,0,114,88.6,88.6,0,2392,44785,96.7,44725,0,-,0,-,1.3,-,0,-,0.5,-,1.5,32917,2.2,48548,7.7,9.5,12.2,8.1
3817,12109021406,4367,209,3927,59,10,103,0,6,53,3765,156,3417,56,9,83,0,3,41,2491,2137,354,51.2,46.5,50.6,53.5,51.7,2.04,2.52,4.1,8.3,64.4,2.09,35.6,1.96,49.2,44.1,10.4,50,44.7,10.5,0,0,-,-,-,-,59.3,59.3,0,-,-,-,-,-,-,100,100,0,27,92.6,92.6,0,2054,65455,98.3,62268,0.9,-,0,-,0.8,-,0,-,0,-,0,-,1.2,-,0,10.5,2.7,5.1
3818,12109021407,1351,53,1221,26,2,22,6,2,19,1167,33,1077,20,2,19,3,2,11,695,643,52,52.7,48.4,51.8,51.6,53.4,2.1,2.55,0.9,8.6,70.3,2.14,29.7,2.0,61.9,52.7,7.3,58.2,48,8.7,100,100,0,-,-,-,-,-,-,-,-,-,-,-,-,100,100,0,0,-,-,-,671,47768,90.5,52723,6.9,14242,0,-,0,-,0,-,0,-,2.7,-,0,-,0,21.1,23.3,0
3819,12109990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,(X),0.0,(X),0.0,0.0,0.0,(X),(X),(X),0.0,(X),0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3820,12109990200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,(X),0.0,(X),0.0,0.0,0.0,(X),(X),(X),0.0,(X),0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3821,12111380100,925,68,269,552,9,8,0,0,19,785,58,253,450,7,5,0,0,12,630,515,115,46.5,54.9,49.6,45.1,41.3,1.74,2.98,9.9,13.8,14,2.38,86,1.64,34.2,32.1,6.3,39.5,33.7,14.7,26.5,26.5,0,-,-,-,-,-,-,-,-,-,100,100,0,-,-,-,54,85.2,72.2,15.2,467,14276,35.8,20841,58.2,9018,0,-,0,-,0,-,6,-,0,-,9.2,36205,45.3,74.8,11.1,40
3822,12111380200,3085,228,96,2714,12,5,0,1,29,2192,154,81,1922,8,4,0,0,23,1576,1090,486,33.5,49.8,36.0,50.2,31.6,2.81,3.36,10.4,23.7,26.5,2.77,73.5,2.83,59.4,53.2,9.2,81.1,81.1,0,56.4,49.4,11.1,-,-,-,-,-,-,-,-,-,50,50,0,-,-,-,277,78.7,78.7,0,1070,22649,9.3,29018,90.7,21628,0,-,0,-,0,-,0.1,-,0,-,7.3,29464,44,39.8,21.2,15.2
3823,12111380300,5710,286,115,5187,16,7,1,15,83,3779,190,96,3413,15,7,1,7,50,2443,1960,483,29.1,46.3,27.5,53.7,30.4,2.9,3.42,3.8,18.8,34.4,2.66,65.6,3.03,58.3,35.4,38.9,77,61.5,20.1,57.3,33.8,40.7,-,-,-,-,-,-,-,-,-,-,-,-,29.6,29.6,0,240,74.2,55.4,25.3,1987,25299,5.1,31359,94.5,24709,0,-,0,-,0,-,0,-,0.4,-,3.6,31413,52.6,16.7,26.2,17
3824,12111380400,6294,2334,1563,2205,16,61,3,13,99,4518,1523,1365,1527,11,42,2,9,39,2449,2081,368,32.1,50.4,30.3,49.6,34.4,2.94,3.54,4.9,13.3,43.1,2.82,56.9,3.04,60.1,51,15,59.9,53.8,10.2,58.2,50.5,13.3,0,0,-,87.3,87.3,0,-,-,-,66.7,38.5,42.3,32.4,32.4,0,1230,68.3,54,21,2081,29177,49.9,30925,39.2,17483,0.6,-,3,31462,0,-,5.6,44476,1.8,8646,20.4,32254,41.2,7.4,29,0
3825,12111380500,6257,2123,1970,2012,11,36,3,4,98,4571,1413,1673,1374,10,30,2,3,66,2522,2034,488,33.3,51.5,32.5,48.5,34.0,2.98,3.67,4.4,15.6,51.5,2.89,48.5,3.09,62.5,57.4,8.1,63.5,59.5,6.4,55.4,49.8,10.1,-,-,-,-,-,-,-,-,-,92,75.5,17.9,0,0,-,1921,69.3,62.8,9.5,2106,36860,72.3,40474,24,22188,0,-,0,-,0,-,3.2,152571,0.5,-,24.1,31875,37,16.3,11.2,14
3826,12111380600,3828,1685,1292,765,5,31,0,14,36,2614,1020,1072,474,4,22,0,6,16,1358,1195,163,30.5,51.1,29.6,48.9,31.6,3.2,3.73,4.9,12.2,67,3.1,33,3.4,63.9,57.7,9.7,59.6,53.8,9.7,77.4,67.9,12.3,100,100,0,83.3,83.3,0,-,-,-,56.6,49.1,13.3,100,100,0,721,70.6,64.2,9,1283,35188,69.8,43658,14.7,22989,4.3,-,1,-,0,-,9.4,26782,0.8,-,21.4,43722,42.9,9.7,8.7,4.7
3827,12111380700,7636,1885,3622,1813,24,125,1,12,154,5669,1195,3055,1206,17,102,1,10,83,3284,2822,462,32.2,48.4,31.3,51.6,33.0,2.71,3.32,3.9,13.5,50,2.93,50,2.48,61.7,53.2,13.4,62.1,53.5,13.3,59.1,52.6,11,100,100,0,-,-,-,-,-,-,71.8,40.1,44.1,61.5,61.5,0,1060,68.5,46.8,31.7,2574,35528,74.2,37748,22.1,30563,0.4,-,0,-,0,-,2.3,38750,1,-,13.7,29896,11.1,15.6,7.2,7
3828,12111380800,3485,341,2295,796,8,18,0,3,24,3088,259,2072,717,6,18,0,3,13,1056,869,187,36.7,63.1,34.2,36.9,42.9,2.33,2.79,4.3,7.3,84.1,2.24,15.9,2.83,23.8,21.8,8.2,26.9,24.1,10.7,17.2,17.2,0,0,0,-,33.8,33.8,0,-,-,-,0,0,-,25,25,0,294,14.6,14.6,0,775,36825,86.7,40256,11.4,35570,0,-,1.9,-,0,-,0,-,0,-,5.3,41830,8.9,20.2,8.6,17.3
3829,12111380901,2409,342,893,1146,4,4,0,0,20,1889,198,813,856,4,4,0,0,14,1382,987,395,46.2,48.2,47.5,51.8,45.4,2.43,2.99,7,29.6,68.4,2.26,31.6,2.82,56.3,48.7,13.4,38.6,30.8,20.2,75.5,68.2,9.7,-,-,-,-,-,-,-,-,-,-,-,-,100,100,0,179,48,33.5,30.2,1018,28081,57.7,20096,42.3,36968,0,-,0,-,0,-,0,-,0,-,11.3,9816,32.4,12.4,16.8,6.7
3830,12111380902,5007,436,482,3987,15,8,3,4,72,3638,280,404,2898,10,6,3,3,34,1917,1638,279,36.3,48.5,33.3,51.5,38.0,3.06,3.52,1.6,18.2,71,2.88,29,3.49,54.9,43.5,20.2,38.6,34.9,9.7,59.9,46.6,21.6,100,100,0,-,-,-,-,-,-,-,-,-,28.8,17.5,39.1,398,37.2,24.9,33.1,1781,35767,20.9,21960,76.8,40223,0.7,-,0,-,0,-,0,-,1.6,43158,6.8,25110,31.3,13.5,6.6,1.8
3831,12111381000,1360,121,1053,157,3,5,1,0,20,1096,74,889,115,3,5,1,0,9,715,583,132,46.7,50.7,47.2,49.3,46.1,2.33,2.94,4.3,21.2,70,2.27,30,2.47,51.5,45.8,10.7,52.4,46.9,9.9,48.1,42.5,11.6,-,-,-,-,-,-,100,100,0,100,55.6,44.4,0,0,-,77,44.2,39,11.8,668,29028,72.6,38523,26.8,16350,0,-,0,-,0,-,0.6,-,0,-,2.2,45795,16.3,42.1,11.5,7.6
3832,12111381101,6981,479,5549,699,23,89,2,21,119,5421,312,4522,440,16,57,2,7,65,3107,2728,379,41.0,49.2,40.4,50.8,41.6,2.55,2.96,3.7,14.7,79.5,2.42,20.5,3.06,63.6,57.8,9.1,62.3,56.6,9.3,74.3,69.8,6.1,71.2,71.2,0,100,64.1,35.9,-,-,-,0,0,-,100,100,0,259,77.6,77.6,0,2919,44858,92.9,43724,5.2,74811,0.8,95500,0,-,0,-,0,-,1.1,70208,2.4,61573,21.3,15,3.7,2.9
3833,12111381102,4468,266,3642,411,5,83,0,5,56,3862,192,3290,275,5,62,0,3,35,2848,2188,660,58.3,47.2,57.0,52.8,59.5,2.03,2.57,5.4,23.5,83.8,2.0,16.2,2.23,43.7,39.2,10.4,41.7,36.4,12.6,57.4,57.4,0,-,-,-,46.6,46.6,0,-,-,-,100,100,0,-,-,-,266,60.2,56,6.9,2181,35635,89.9,35870,7.2,34901,0,-,2.2,31579,0,-,0.7,-,0,-,6.4,37045,2.8,12.5,4.9,4.1
3834,12111381204,3417,102,3246,24,3,24,0,0,18,3252,93,3107,14,3,22,0,0,13,3606,1873,1733,66.9,48.1,67.2,51.9,66.5,1.82,2.18,11.1,31.5,86.9,1.81,13.1,1.91,33.6,32.9,2,31.9,31.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,77.2,77.2,0,84.8,84.8,0,112,75.9,75.9,0,1575,60516,96.5,58587,0,-,0,-,0,-,0,-,1.4,130208,2.1,116027,3,44659,22.3,16.1,3.5,3.5
3835,12111381300,3686,193,3357,62,5,37,8,6,18,3395,162,3132,46,4,31,7,2,11,4079,2047,2032,58.6,50.2,57.7,49.8,59.6,1.8,2.3,11.8,21.7,66.6,1.79,33.4,1.8,51,42.8,13.2,50.4,42.4,12.8,61.7,27.7,55.2,100,100,0,69,69,0,-,-,-,100,100,0,-,-,-,108,69.4,44.4,36,1896,47500,96.6,44880,1.5,14766,0.8,"250,000+",1.1,82727,0,-,0,-,0,-,2.8,42969,34.7,25.8,7,6
3836,12111381401,4675,681,3175,684,8,39,2,9,77,3794,426,2867,415,5,31,0,6,44,3077,2288,789,50.2,45.2,47.9,54.8,51.8,2.04,2.65,8,28.3,66,1.86,34,2.39,49.5,43.9,11.4,45.4,41.3,9.1,78.9,74.9,5.1,-,-,-,100,0,100,-,-,-,100,50,50,0,0,-,468,57.5,47,18.2,2092,31289,89.1,32377,9.8,25893,0,-,0,-,0,-,0.1,-,1.1,33083,7.6,31161,5.6,13.2,6.7,0
